review_id,product_id,review_date,customer_id,vine,star_rating,helpful_votes,total_votes,verified_purchase
R28IBSN56YTXSS,B005064FA0,1440979200000,45950055,N,5,0,0,Y
R30HXJIJ87AKY9,9510213861,1440979200000,46053231,N,5,2,3,Y
R8FDPRLGZ5RIX,B0105NO4N0,1440979200000,2858231,N,5,2,2,Y
R1HHN7LI6LIUPY,B00J88PJRO,1440979200000,10055959,N,5,0,0,Y
RL3768I7SS0X2,B00KP5TS4Y,1440979200000,38485378,N,5,0,0,Y
RCLTNBEQ5G5YS,B000GZGT2C,1440979200000,1905107,N,5,0,0,Y
RLVGAAV6D75L6,B00OP23R5E,1440979200000,13668494,N,4,0,0,Y
R3CLI17W2PN1B,B005X6M7JS,1440979200000,900178,N,5,4,5,Y
RJ1EHN2TLAW90,B00B23R6EM,1440979200000,28910848,N,2,1,2,Y
R197X6FWPXDTHQ,B000MT1GHA,1440979200000,46261356,N,5,0,0,Y
RNH3EBZJRTBOW,B00FNUXQYE,1440979200000,10582521,N,5,1,2,Y
R1RM28KTDLKJDA,B00WDMUM2E,1440979200000,20164496,N,4,0,0,N
R1FEUDZQ7GN1FR,B001UGMZIS,1440979200000,37324261,N,2,0,1,Y
R9ZKDWBXC76YF,B000H71F9G,1440979200000,30914246,N,3,0,0,Y
R3SGMZLNQWJ45L,B004AIECWA,1440979200000,49738356,N,5,0,0,Y
R2RCBTS9R8AVMH,B00D58M9TE,1440979200000,26105281,N,5,0,0,Y
R2SEA94GN4LIYI,B003QYFVRY,1440979200000,22524467,N,4,0,0,Y
RKHAPYKT7A6XC,B005FNOYBS,1440979200000,11147548,N,3,0,0,Y
RE2BG60LWP56E,B00HSAOFD8,1440979200000,13683733,N,5,0,0,Y
RM0LT85V67J8J,B007BNPR02,1440979200000,35275940,N,5,0,0,Y
R3BJOOPJPHUEHT,B00VZERJN6,1440979200000,38036887,N,4,1,2,Y
R1V87SQIFIMEBP,B002ZNJI3K,1440979200000,8113552,N,4,0,0,Y
R9DD9QBWOOLA6,B0096DT88C,1440979200000,15853113,N,5,1,1,Y
RABP4R42RS3WL,B00HB2JQFK,1440979200000,40547914,N,5,0,1,Y
RE3RQJEFUL1EN,B003ZX32ZO,1440979200000,24775428,N,2,0,0,Y
R2AGF113NN6T4Z,B00TUHMZU2,1440979200000,14212255,N,2,2,3,Y
RRZD7C5U57Q4B,B000O03F4O,1440979200000,14386248,N,5,0,0,Y
R2W9UN4PHW2FNX,B00GTB6K2G,1440979200000,749773,N,5,0,0,Y
R2R6F3JPY0XMU8,B00HS1ANOW,1440979200000,17750334,N,5,0,0,Y
R2JXQ3SFS0YXV1,B00ISWBZJ2,1440979200000,11678446,N,2,1,1,Y
RUS9VSDBHIY9M,B00VN1NGE2,1440979200000,22840522,N,5,8,8,Y
R19XDCNIASPF8B,B00EKVCLY8,1440979200000,1904164,N,5,1,1,Y
R1277Z4BNE4HAW,B00GBJELW2,1440979200000,585336,N,5,0,0,Y
RNS9Q8TPX4END,B00007GD5L,1440979200000,53017138,N,5,0,0,Y
RKLBEEZ22Z48O,B00F5VEEOM,1440979200000,40067977,N,1,0,0,N
RTU2Z9VOLWZB0,B00O5DK4WW,1440979200000,24294764,N,5,0,0,Y
R333VT1OLR0B1I,B001T8QJZM,1440979200000,48251214,N,5,0,0,Y
REFO16IU5K4R1,B00BFJGM5M,1440979200000,3371055,N,5,0,0,Y
R1IAYKYX1U19DG,B002FAWECK,1440979200000,49482800,N,5,0,0,Y
RVFLJGYTFAM80,B00BMLOKHU,1440979200000,19511929,N,5,0,0,Y
R2NPNCGM6T1JBA,B0076Q7WH0,1440979200000,50463744,N,3,253,259,Y
R1X6WBF6BDOSIA,B00WXO9C1O,1440979200000,51076441,N,5,0,0,Y
R27WUHCY8AHCB6,B00PSUCD98,1440979200000,823020,N,4,1,2,N
RV2USSQLP1BM,B008K2P1KO,1440979200000,28483936,N,5,0,1,Y
R38MVG5NV5XUPG,B00DJAVO80,1440979200000,11792503,N,4,0,0,Y
RZWNQT3V77NZR,B00KW72UWC,1440979200000,18563738,N,5,0,0,Y
R36L2LOTPC419Y,B00S8QUN14,1440979200000,353796,N,1,0,0,Y
R1OCN923RYUBJO,B004Y99EO6,1440979200000,42574721,N,5,0,0,Y
R3VMX7QPS90SV1,B00FY11ARW,1440979200000,9065610,N,1,1,2,Y
R2IU4MW5WVKIUM,B00KVOR9VI,1440979200000,13739149,N,5,0,0,Y
R2E4HT1E8HSWUC,B01080DD8W,1440979200000,10765347,N,3,0,0,Y
R2RJQZ855JQR8E,B00MOL4AIQ,1440979200000,11723634,N,5,0,0,Y
R2WQXK7B2EQ80X,B00R2L69EG,1440979200000,41334946,N,3,0,0,N
R2VZYZ0JYMQBP9,B00HXI5LXS,1440979200000,27501372,N,5,0,0,Y
R2CR7TBGHC8Z3X,B00949CTQQ,1440979200000,1028096,N,3,11,13,Y
R1WYWM5JCFSOFV,B00KEAKQ6O,1440979200000,10193784,N,1,0,2,N
R3E7K9LT6Q3M6Z,B012VP9F8O,1440979200000,37906951,N,4,0,0,N
R2M25U50PGVJGE,B001O1ZQNU,1440979200000,48263556,N,5,0,0,Y
R3KOHX0ZA44HT8,B00JGQRSD6,1440979200000,15125784,N,4,0,0,Y
R1RGAN3ESY6V06,B0070Z7KME,1440979200000,14261820,N,4,2,4,Y
RX1WXBJIE95DO,B0032ANCZ0,1440979200000,51832538,N,5,0,0,Y
RUGY95MCQ9GW3,B010TZIED0,1440979200000,1575706,N,5,0,0,Y
R377TCF49NVTW6,B00H2QJ1Z0,1440979200000,10796888,N,5,0,0,Y
RS7AFWSHQOPBA,B00YJJX6LI,1440979200000,106945,N,2,7,8,Y
RWCYDONKWSMMG,B0050NA8CC,1440979200000,51832538,N,5,0,0,Y
R3QEKW7VODWARG,B0118AWH3S,1440979200000,48965710,N,5,1,1,N
R14HNANGBAEDI5,B003E7YM6Y,1440979200000,10532106,N,5,0,0,Y
R10XPU4SUO3CHS,B001CJFEYK,1440979200000,126665,N,5,0,0,Y
R200CTUAGMURKB,B00EOB000Q,1440979200000,20416208,N,5,0,0,Y
R2Q3ZF4XZQLZ53,B00ZKLLZAI,1440979200000,22104368,N,5,0,0,N
R28UHFPSAHRB48,B00AQSC3I8,1440979200000,14877655,N,5,0,0,Y
R2VKX5NEMN3TOO,B0077PLO06,1440979200000,23610792,N,5,0,0,Y
R65PZ8N8DE3P6,B00R0UK8MS,1440979200000,36580876,N,5,0,0,Y
R3MG3K6JEHJSLB,B000C1Z6KG,1440979200000,24043848,N,5,0,0,Y
R3L2RL5ZS2WI3S,B007S3HZWS,1440979200000,13490650,N,5,0,0,Y
R49PYRIR5GWBQ,B00UXW9ZHY,1440979200000,9215978,N,5,4,5,Y
R2WOUCFHQWRX4D,B0053PTTU4,1440979200000,48228029,N,5,1,1,Y
R3OPMT5TGUTPQ2,B0078E1KZU,1440979200000,24375296,N,5,0,0,Y
R1QSE8MUZFVXF6,B00TPEH50K,1440979200000,43920023,N,5,0,0,N
R31WH1NWI9LIYL,B00JZKI440,1440979200000,52024855,N,4,0,0,Y
R8B3MM8ILMAS0,B000TUC9AA,1440979200000,49489135,N,5,0,0,Y
R35FRIBF9A3GRI,B007K6K0IY,1440979200000,46357672,N,4,0,1,N
RQWXDAISSOC9U,B00CNX21CM,1440979200000,34284760,N,5,0,0,Y
RL53WDNF0ABFU,B00PCJGF0I,1440979200000,15160018,N,5,0,0,Y
R7A2M6AV0NRO2,B00KL12JSO,1440979200000,18365003,N,5,0,0,Y
R2VMGRFWD95FVA,B00TQN6C0Y,1440979200000,49988212,Y,4,2,2,N
R2KYOE22Z6TXTV,B00OP224DA,1440979200000,47459938,N,5,6,6,N
R1EZLAPPF4OSM7,B00U0PABWW,1440979200000,2676730,N,4,0,0,Y
R3J157AM03C45G,B00027DDOQ,1440979200000,17106264,N,5,0,0,N
R1P5VQO68F30A0,B00LTEBEYC,1440979200000,47936664,N,5,0,0,Y
R1ES0RJ65WS4HX,B00HJDIAGC,1440979200000,184995,N,5,0,0,N
R13AI1M3DY4XDM,B001PO6NRE,1440979200000,26981704,N,1,0,0,Y
RFD24EDF87GSH,B00E60K0HI,1440979200000,16546933,N,5,0,0,Y
R29C889PF7HYLD,B0111RFP32,1440979200000,9295389,N,5,0,0,Y
R2J3VLU01V1EJW,B002HK2GI0,1440979200000,37574083,N,5,0,0,Y
R3VYO1C9A1PG7O,B000AUIFCA,1440979200000,33015102,N,5,0,0,Y
ROT3TTEVZDWHR,B00BB5YHEI,1440979200000,38459048,N,5,0,1,Y
R1R9OYHI5712Z6,B010KFZTF0,1440979200000,9318935,N,5,0,0,Y
R1228DUWDINX7Q,B003LTHWNK,1440979200000,43780331,N,4,0,0,Y
R3RTVQ2JA2FHRG,B00488A9VU,1440979200000,41892263,N,1,1,1,N
R1QF3M8BO92SF,B006QO4C1W,1440979200000,106535,N,5,0,0,Y
RMIFL0FWTPOI2,B009JCTUHO,1440979200000,37658869,N,5,0,0,Y
R1PRYL4SHG9B3N,B002S8VF5G,1440979200000,36388693,N,5,0,0,N
RSY7HMEG4DWJQ,B002JLCTK2,1440979200000,10532106,N,1,0,0,Y
R39D35K3WUKXKD,B001MW1MK2,1440979200000,107640,N,4,1,1,N
RP83VTHRH9BQH,B000O58Q7K,1440979200000,44970934,N,5,0,0,Y
RZ0Z0H2JYX1UD,B00L4FQVB2,1440979200000,143281,N,5,0,0,Y
R14DV6TXLLIOY7,B003SK7PVQ,1440979200000,42968026,N,5,1,1,Y
R7DZ4PIPZECQ8,B004BIXY64,1440979200000,36066616,N,2,0,0,Y
R34AR4B38R1AUH,B0059JMJWO,1440979200000,12607893,N,5,4,4,Y
R2GJRWEUM5RMJ,B00XF2S0WU,1440979200000,4301847,N,4,0,0,Y
R3BDKPU9OME6FJ,B00WP39VAA,1440979200000,34165284,N,5,0,1,Y
R1LE7D3F88QSEY,B005UF3EPI,1440979200000,33095854,N,5,1,1,Y
RVH1DYUW69HCY,B0009DVDTU,1440979200000,36506996,N,4,0,0,Y
R7HGVU5Y5ZGQ1,B00UPHR1EG,1440979200000,39197460,N,5,2,2,Y
RWI6O8I0UF475,B00XWKB75C,1440979200000,1109682,N,5,1,1,Y
REQOU77TH9NX6,B000KGRNMM,1440979200000,28145255,N,1,0,0,Y
R16M8GR1D4SNXL,B00HFQQ0VU,1440979200000,2827599,N,4,0,0,Y
RGZC36RIX190Q,B00YSP4CO8,1440979200000,51925935,N,5,0,2,Y
R7CIYJ525OYAV,B00QR7T8WQ,1440979200000,48613437,N,5,0,0,Y
R2DZH8CGV2VUGO,B005Q8WQ4Y,1440979200000,15456835,N,1,0,1,Y
R1TDE283QUPTPM,B00V5YFCX0,1440979200000,22787941,N,5,0,0,N
R3NPO5FLGNV2HJ,B000OLE96G,1440979200000,25443956,N,5,0,0,Y
R2C2IX8R0XV147,B000N2JBZU,1440979200000,15750132,N,5,0,0,Y
R1G1O9AG51U533,B00BU4K81Q,1440979200000,24970469,N,5,0,0,Y
RJ85NAHA2B8EU,B000XPB60U,1440979200000,40064844,N,5,1,1,N
R3I8WGS8UCCALO,B00LTZJ1OG,1440979200000,28255030,N,5,0,0,Y
R1HKRFXYL7CVBP,B00X4TX3I0,1440979200000,1544382,N,4,1,1,Y
R32I8249B8VCNR,B005R526KU,1440979200000,47425322,N,1,0,5,Y
R1VF9Y1K2UHW74,B00JUJ1HLS,1440979200000,51187222,N,5,1,1,Y
R1QO2WJ4IL8GQB,B000G4OE34,1440979200000,46473932,N,5,0,0,Y
R2AMYW7KVY3AEW,B00RDN9I3M,1440979200000,15932907,N,5,0,0,N
RD7JCFUS46B12,B00YQNAOXK,1440979200000,11614163,N,3,0,0,Y
R1VLKCKW3ZPVY4,B00GNS68OA,1440979200000,37690860,N,4,15,15,Y
RXXYYDZJHDYT2,B00FAEOCP0,1440979200000,45597878,N,5,0,0,Y
R2T24DMC1GQOSO,B0043TZOPK,1440979200000,244320,N,3,0,0,Y
RBVUHX6NFLFC3,B00FZESMKG,1440979200000,16342630,N,5,0,0,Y
R3RZ986V1IK9H3,B005BKQCHE,1440979200000,31208424,N,5,0,0,Y
R33552CSLADLQG,B00TBSY0PS,1440979200000,22004078,N,5,1,1,Y
R1ZC5EZS1P4CBV,B00QR7FTLU,1440979200000,24655453,N,5,1,2,Y
R1MI0KA95EF889,B00CM8VO9E,1440979200000,6875775,N,5,0,0,Y
R2L4NTP6GV7UWF,B0049KMPCI,1440979200000,12432676,N,5,0,0,Y
R1GGD8QXENH0KK,B0002Z8MRG,1440979200000,130919,N,5,0,0,Y
R1A92O2RJT4VDL,B00IH0ATYC,1440979200000,15819461,N,5,0,1,Y
R2RLL9KPEOZA57,B00937VAQE,1440979200000,17262074,N,3,0,1,Y
R1TDS59SQSCR1F,B00YQLN6W8,1440979200000,13113428,N,5,0,0,Y
R2Y9U3LB3BW3KQ,B00742JW8S,1440979200000,39484514,N,5,0,1,Y
RA3F23KEWPC1F,B003BLBLVC,1440979200000,111719,N,5,0,0,Y
RHU4BXKJD6GQ0,B003AYEGG2,1440979200000,9378348,N,5,0,0,Y
R2HZGTNO19P7O,B00E06PBPE,1440979200000,6440008,N,5,0,0,Y
R2E039FXCOTQJY,B00JWH7BWM,1440979200000,7162380,N,5,0,0,Y
R3B46KPT81WAKX,B002DMMS6W,1440979200000,12487742,N,5,0,0,Y
R1KBYB6XDFZ5QK,B00VKHKH8C,1440979200000,20127921,N,4,0,0,Y
R2A6KT09SACBAE,B004IBVW86,1440979200000,44114615,N,1,1,1,Y
R3NWMYBEIZX42,B0048I3B9C,1440979200000,30067162,N,5,0,0,Y
R2LMM4R7BJ4EHM,B00Q78C1EW,1440979200000,17298259,N,5,12,14,Y
R2QDTWO20JNDS,B001AGL13I,1440979200000,30067162,N,5,0,0,Y
RI0CSTQRYXVO7,B00X3H7AWS,1440979200000,160907,N,5,0,0,N
R1C3KFAYPIR3JB,B005XQWTCS,1440979200000,16593971,N,3,0,1,Y
R29VNAJFXNK2P7,B000KQBQTI,1440979200000,1439830,N,2,2,3,Y
R24LD3YIYYYIKY,B003UF0RB4,1440979200000,486655,N,5,0,0,Y
R2POHYG0NFZTXF,B003DVNKU0,1440979200000,15261091,N,1,2,3,Y
RH0XAGDG4GHBY,B007AUVWUK,1440979200000,12887660,N,5,4,6,Y
R1RUNAGNXEWHCT,B00FYPL4NS,1440979200000,13325135,N,1,0,0,N
R2Q8QJE1OWPUDN,B00XRK1V08,1440979200000,22607628,N,1,0,2,Y
RGAZY4X3077FF,B00152SA1S,1440979200000,19606094,N,5,0,0,Y
RRZBYBTVF4658,B006L5XS8E,1440979200000,42235766,N,4,1,1,Y
R2AYEAI2VKWE3T,B001B0TLYE,1440979200000,33491355,N,5,0,0,Y
R3W59VRV719EA1,B001CS8BJ6,1440979200000,1724514,N,5,0,0,Y
RR9462BV7PAAF,B00FFXE5Q2,1440979200000,9595913,N,5,0,0,Y
R3R7XAB0YNEVNV,B00X74VBQ8,1440979200000,16785173,N,5,0,0,Y
R120QMJALGQR5Y,B00BYUUBHC,1440979200000,19163561,N,3,0,0,Y
R1DNXZIXEBENJH,B007V5IVZS,1440979200000,32956435,N,5,0,1,Y
R127JYH0S1842Y,B0032CJ9AK,1440979200000,127361,N,4,0,0,Y
R1CGWRRACSHFXK,B00KYUXIOG,1440979200000,1650216,N,3,0,0,Y
R29O7FDQ48M07C,B008LQZP7I,1440979200000,42806634,N,5,0,0,Y
R1597CPS2D357U,B001VEK1IU,1440979200000,7879572,N,5,0,0,Y
R2FR88DQXQWDOP,B00TBCAMJM,1440979200000,47203393,N,5,0,0,Y
R1TOAASQXTHXVV,B00ESZVJW6,1440979200000,18169312,N,5,0,1,Y
RHJ10K0UV0ZD0,B00OYQV9I8,1440979200000,17459095,N,5,0,0,Y
R1JRBGLHA21KNF,B000GOIJWG,1440979200000,3313413,N,5,0,0,Y
R3C9X2CVUYEM8N,B00T4T6TVM,1440979200000,127041,N,1,0,1,Y
R2LD031WK8E7G5,B00VQHMQWG,1440979200000,53010871,N,5,0,0,N
RHKGBF4IQEWW5,B000XE8ZTG,1440979200000,34033540,N,5,0,0,Y
R1ZJULSLOVFSML,B006UET4XE,1440979200000,823235,N,5,0,0,N
R1V955UK0XRXYX,B00MQBNANA,1440979200000,16452011,N,5,0,0,Y
R2R693FUM4Z4CH,B00EOB0042,1440979200000,22842099,N,4,0,0,Y
R350FPIO15IR5O,B00OHXPMCM,1440979200000,3791557,N,4,0,0,Y
RU8FQJU8MOIAJ,B00U0X2T9C,1440979200000,37419858,Y,4,1,1,N
R2H4VP9ALT82IA,B000C237HO,1440979200000,50718452,N,5,0,0,Y
R263BZ1KZHA8F1,B00OM6YEVO,1440979200000,13421028,N,1,1,7,Y
R36JKKHEC72LLV,B00JL4HERS,1440979200000,110914,N,5,0,0,Y
R2KQY1HWMOWG1H,B00RC160KO,1440979200000,50316211,N,5,0,0,Y
R2U3U4E4ROI1H1,B005235GI6,1440979200000,30716489,N,4,0,0,Y
R29IPEPZIDPND4,B00M9X8JHM,1440979200000,1464154,N,2,2,2,Y
R1KZ7C7T64COA2,B008G32NL2,1440979200000,25375799,N,5,0,1,N
R1321Q91EB8V41,B00UKCQ3EK,1440979200000,41091353,N,4,1,2,Y
R3RR2CRIPKA34L,B000M4FXA6,1440979200000,25170997,N,5,0,0,Y
RZ624M6SOBK2Y,B000I80W66,1440979200000,15926072,N,5,1,1,Y
R2QZENMY0NSOKP,B00B76ALVO,1440979200000,19632965,N,4,1,1,N
R2AC5KIGX217FN,B008L2SXN0,1440979200000,3816291,N,1,0,1,Y
R2K821M9USIL8T,B00HFG0FAM,1440979200000,39658479,N,1,0,0,Y
R359684ZUX4BGR,B004FRSTWK,1440979200000,20604676,N,3,1,2,Y
R1KHUTQAXO0913,B001B4Q5X0,1440979200000,48482502,N,5,0,0,Y
R184F3HYLIEV7K,B00B1M0XCG,1440979200000,35647766,N,5,0,1,Y
R39F8YJEYKGXWS,B00AV1KTAO,1440979200000,27961440,N,5,0,0,Y
R1HSK7W0MX37ZN,B00A3LVMMQ,1440979200000,36902524,N,3,0,0,Y
R3MXJJ6UTHJVCO,B00NW5IK3O,1440979200000,10646870,N,5,0,0,Y
RRQ823ERR7108,B004C20O8A,1440979200000,47158986,N,5,0,0,Y
RLG35GLRNUIMS,B00BRL4SO0,1440979200000,38851472,N,5,0,0,Y
R22UTH45VOUCBB,B00NI4NSCM,1440979200000,5786726,N,5,0,0,Y
RDLZT22BDE9KJ,B005NB4MMI,1440979200000,44260919,N,5,0,0,Y
R2HXEZXU8P0GSP,B0000530ED,1440979200000,37074097,N,5,0,0,Y
R2LPTZK9Q1951W,B000GHVK9M,1440979200000,5732579,N,1,0,4,Y
R3IOXDIDIEDAYG,B001BPFQF2,1440979200000,45904512,N,1,1,1,Y
R3S9RD98K2IYUU,B00B6L0MJ6,1440979200000,15920046,N,5,0,0,Y
R3JQNUBFUHJCT6,B00X7D48N2,1440979200000,18430566,N,5,2,2,Y
RS2GK8YD0KXAI,B007K1S3Z6,1440979200000,43094010,N,4,0,0,Y
R14P1YY3N15I4K,B00OQQLNG4,1440979200000,37349712,N,5,0,1,Y
RPG8I6JI4JGRC,B000052Y6A,1440979200000,11692003,N,4,0,0,Y
R1BT7G1RR8AR8Z,B00AZR5IGE,1440979200000,16281356,N,5,0,0,Y
R1IUSG2A9XAI1I,B00OYZKBVA,1440979200000,23405741,N,5,0,0,Y
R1LM227NNQIB6H,B0012FEXMI,1440979200000,13966875,N,5,0,1,Y
R1XS5IB1BX3ARM,B0077LAJT2,1440979200000,17822602,N,4,0,0,Y
R2URZ2CW6HYNYH,B000UVZU1S,1440979200000,26024712,N,4,0,0,Y
R1831YIV9NWQ22,B002UUT43W,1440979200000,17541714,N,3,0,1,Y
R3TU29EK3RVPJA,B00YQH7SR6,1440979200000,8976038,N,5,0,0,Y
R2ZQPQ4HE519Y5,B00GI3GINQ,1440979200000,19956585,N,5,0,0,Y
R27FZ0W6SG6XFT,B000YLFHPS,1440979200000,21644345,N,5,0,0,Y
R2KRH7V41JMGWQ,B005MZPYOK,1440979200000,49156480,N,4,1,1,Y
R1N2AERGBL3JCE,B0050OX4O0,1440979200000,36602591,N,4,1,1,Y
R9K09KR6ONIQG,B00VKEP3Z2,1440979200000,30102189,N,4,1,1,Y
RIEP5QXMEAULG,B0009OAGUG,1440979200000,27765571,N,5,0,0,Y
R39PLZ8WY96WSZ,B010E67KIE,1440979200000,42443152,N,5,0,0,N
R1MTPTI9LN5ROG,B0058L24O6,1440979200000,10595946,N,5,0,0,Y
R1R3G41Q2R0071,B00NP752NU,1440979200000,25360878,N,2,2,2,Y
R3VVS0VLQNI0KH,B00GRDHIKO,1440979200000,10950748,N,5,0,0,Y
R3JXRGGXOV6PHJ,B00HEPARN4,1440979200000,45610240,N,5,0,0,Y
R1M565Q2HER1KK,B00LW89Z9Q,1440979200000,24874408,N,5,0,0,Y
R1UI48AKFMYAQP,B00LK6P3IC,1440979200000,3816291,N,5,2,3,Y
R2X6SFB5J0VIE5,B008XLU508,1440979200000,16576193,N,5,0,0,Y
R345Z1BTFABFY0,B001E8WBP4,1440979200000,14798919,N,1,19,22,Y
R2PZRVIDJATQTJ,B00O0IFPM6,1440979200000,18985804,N,4,0,0,Y
RJFL46IREIF2I,B00WE8U58S,1440979200000,1284224,N,5,0,0,Y
R1DXKFNMFL6O2I,B00HE1GYD0,1440979200000,50707626,N,4,0,0,N
R28HVJHHXWZAMP,B0070Z7KME,1440979200000,19412693,N,4,0,0,Y
R2SNCZ069OZI4Q,B00GBEN3EY,1440979200000,45742592,N,4,0,0,Y
R4LE4CB77QJ9P,B007Z2LQVI,1440979200000,1120309,N,5,0,0,Y
R14LGVBE44FFR8,B003YJAZZ4,1440979200000,35994521,N,4,0,0,Y
R2T9AWQASM8C7N,B010TYW5W2,1440979200000,41241677,N,5,0,0,N
RAT8NWV2EQSNU,B0016HMWYI,1440979200000,49980794,N,5,0,0,Y
R2LLRNOG88TZN1,B00027D8IC,1440979200000,2042590,N,3,0,1,Y
R14AODWX144I26,B008VU4CUK,1440979200000,8113552,N,4,1,2,Y
R2XB58SBSJ0MGM,B00HQNEB1S,1440979200000,36133822,N,5,1,1,Y
RC5T9VQ2QTQMA,B00TSTZQEY,1440979200000,41049547,N,5,0,0,Y
RBU8YORHQL8PY,B00LNN0RLK,1440979200000,32857466,N,5,0,1,Y
R2R9WOUVBGHZAJ,B00NBAKXIA,1440979200000,24145273,N,1,0,1,Y
R1ALFE6VCA8FI7,B00R1TAN7I,1440979200000,50474377,N,5,0,0,Y
RPUUYUNFJVDPW,B00AE8AJEA,1440979200000,11735774,N,1,0,0,Y
R3FW38FLYPBR2R,B008BRB9B8,1440979200000,49290082,N,5,0,0,Y
R2N0Y3B03P43D3,B00Z99C33E,1440979200000,48965710,N,5,7,8,N
R2ZPDQLKADI4IQ,B00VL0Z6MK,1440979200000,5676795,N,5,1,1,Y
R2PHL3MZWOROSX,B00MXDBWI6,1440979200000,9545905,N,2,3,5,Y
R11IS7G8M0EO32,B0012GYVB0,1440979200000,12103912,N,5,0,0,Y
R17G6S5ZV4DHKN,B00T6RETM8,1440979200000,52092511,N,5,0,0,Y
R3FYYZ1Z81REHB,B00NF4O9PK,1440979200000,10597126,N,5,0,0,Y
RCL7VPAO52LH7,B000FTLI8E,1440979200000,42026592,N,5,0,0,Y
R2FOX6KU0NIE4E,B0009EXOO6,1440979200000,9997924,N,5,0,0,Y
R3GKU24UU32ANC,B000FS05VG,1440979200000,2454969,N,5,0,0,Y
R2ZHWP3SXI9ZQC,B003U28VJW,1440979200000,19511929,N,5,0,1,Y
R3EFBURQAJU8WH,B000PI13SU,1440979200000,28151322,N,5,0,0,Y
R16W083PZFS33Q,B00FR0I442,1440979200000,32288355,N,4,0,0,Y
R13OCMDI5LUMWW,B003ZYI7HQ,1440979200000,49663422,N,5,3,6,Y
R11SE2PZP2E3N1,B00Z9XSECY,1440979200000,44896319,N,5,2,3,Y
RIHUKO18RR9R6,B000P43JKY,1440979200000,2043801,N,5,0,0,Y
R1ZLEQ8O62N9FV,B0043TZRAW,1440979200000,1178540,N,1,0,0,Y
RESMIZ3IQD5OT,B00ZKLLZAI,1440979200000,20885600,N,4,0,0,N
R1NCALHOWCCT8B,B000OGBLQ2,1440979200000,48336389,N,4,0,0,Y
R247I472RQFWOL,B000NWAOHE,1440979200000,18821718,N,5,0,0,Y
R14UESP2RWM45N,B00VJJQVL8,1440979200000,11447792,N,5,3,3,Y
R2GNLDI7NAAKKU,B00BS123AK,1440979200000,26428748,N,5,0,0,Y
R25EAPO7ZZ0UHC,B00LTB9HVW,1440979200000,18243663,N,5,0,1,N
RMPP945KF5XG1,B00B9Q16ES,1440979200000,150966,N,4,0,0,Y
R30MXIC3RLFEE0,B002RL8IWW,1440979200000,11007952,N,5,0,0,Y
R3VJCOJ3U3LWHO,B002RGRJC2,1440979200000,23799556,N,5,0,0,Y
R17HU168ZGH62K,B00J9QXSZ0,1440979200000,608974,N,5,0,0,Y
R1Z9RD3HK9TBD1,B0035RKT2Y,1440979200000,48866359,N,3,1,1,Y
RRA5J7LQ66K1I,B00SLMRCNW,1440979200000,13159481,N,1,1,2,Y
R2PM0D2TM707R1,B00N30SE3E,1440979200000,44386538,N,4,0,0,Y
R2WWUYPMM7YEXJ,B00Z75ZDAU,1440979200000,35730127,N,5,0,0,Y
R37LA30UOFUHOH,B004Y99EO6,1440979200000,36108147,N,4,0,0,Y
R2NNVC0TU6ICUT,B00R9C46YS,1440979200000,27693077,N,5,6,7,Y
R1KE3T2P2NF9SS,B00HJDIAGC,1440979200000,694315,N,5,0,0,N
R1UBANXT84VSAO,B00JN7PH5Y,1440979200000,10645368,N,5,0,1,Y
R6U0G8SCREXPY,B003GDBEBM,1440979200000,36768121,N,5,0,0,Y
R26EJOSSKHX2LK,B00AG4QCAM,1440979200000,45576346,N,4,0,0,Y
R2QJOJ3IFTM72O,B00UA2A0XK,1440979200000,48613437,N,5,0,0,Y
R27MKINE691IO8,B000O5VKK0,1440979200000,23194315,N,5,0,1,Y
R1PT6PTYVPKO8U,B0049LUI9O,1440979200000,25116918,N,5,0,0,Y
R3E9GARO9ONM,B00KFM2P0G,1440979200000,23076646,N,5,3,3,Y
R3O2SXOKC1LVCO,B00NN07IMW,1440979200000,23300991,N,5,0,0,Y
R11AUY8CP370NV,B00NW5H2DS,1440979200000,132571,N,5,0,0,N
R2QSEYMP7RUGC7,B00DO742EQ,1440979200000,758881,N,5,0,1,Y
R3JAKX2DEQ6A9C,B00ID14X6A,1440979200000,34284760,N,2,0,1,Y
R3OIWWSZM52TDF,B01073P2D4,1440979200000,7777033,N,5,0,0,Y
RPCOP77Q8G39X,B00MOEUYT2,1440979200000,38401481,N,2,0,0,Y
RG0AIEZFWITB6,B00LF3JLQ0,1440979200000,4904242,N,5,0,0,Y
R2E5V02NV59L0M,B00S54JR48,1440979200000,24328512,N,5,2,2,N
R3QTJC8XOOLZC6,B000C219QA,1440979200000,1064553,N,4,3,3,Y
R24ICVWIAHP23S,B00ITZGU84,1440979200000,41798953,N,4,0,0,Y
RPJWGOC2DUXM3,B0006O4NBW,1440979200000,36333472,N,5,1,1,Y
R1B3XLFZG9K4U6,B000GCOZYY,1440979200000,43448265,N,5,0,1,Y
R3MTRQKE9KD6G6,B00D9QZXD6,1440979200000,18930380,N,2,0,0,Y
RDNEFGSWM4TCK,B004RS7RRA,1440979200000,2716153,N,3,0,0,Y
R1RT41I3C3UCWU,B006K63PIW,1440979200000,31842764,N,5,0,0,Y
R16OKPEVPBZ0MI,B000C1W10O,1440979200000,9957591,N,5,1,1,Y
